lambda_slow,p_fast
0.406146532,0.276887753
0.370454994,0.222911056
0.692351894,0.242221746
0.472626844,0.232625553
0.577182689,0.26870512
0.294413807,0.196760543
0.460703126,0.327652042
0.431586592,0.196461359
0.301314358,0.163753977
0.118584855,0.278925916
0.420479997,0.26145985
0.035650845,0.265060368
0.652420906,0.223209774
0.503427856,0.180498504
0.573268989,0.303166464
0.089151494,0.324054036
0.468851945,0.272963599
0.077830808,0.299554736
0.493714,0.232296265
0.72045878,0.206106304
0.143856674,0.26787188
0.536994104,0.29797656
0.506960152,0.279094418
0.083377678,0.335947185
0.077681488,0.279721031
0.555997416,0.186007526
0.367239184,0.219577017
0.313829296,0.263302837
0.087227748,0.207465577
0.25983918,0.252127581
0.867005306,0.274060695
0.121821218,0.257175829
0.779664503,0.24012156
0.47082339,0.176784759
0.600151431,0.274567636
0.211441927,0.366294147
0.291029667,0.341005992
0.117462607,0.259748712
0.303492719,0.310765171
0.190779628,0.308388661
0.510541266,0.273527184
0.357422068,0.302167147
0.414800444,0.243297155
0.501504168,0.251348156
0.208764092,0.339126585
0.279605809,0.274063529
0.168566662,0.249342446
0.778742401,0.250165213
0.714459252,0.217823517
0.143312275,0.223551287
0.651091113,0.211957228
0.959141081,0.362169652
0.869520435,0.283462649
1.116065148,0.292165192
0.375924866,0.172001832
0.595209367,0.252060017
0.133438815,0.280360034
0.786925051,0.319847083
0.182197068,0.350988751
0.441873321,0.242600624
0.821033186,0.24287431
0.375972689,0.243807628
0.119824549,0.277727402
0.689061542,0.245310853
0.251318815,0.261161394
0.360016085,0.315191533
0.39875612,0.300273959
0.82099491,0.222653227
0.468137249,0.253101209
0.207173737,0.250439441
0.067030321,0.32191565
0.545064711,0.282232916
0.92932046,0.259548608
0.822284411,0.267385615
0.440394185,0.262019107
0.360228412,0.243719027
0.438407179,0.255256109
0.250682643,0.186474669
0.474621384,0.229852108
0.330580482,0.250812211
0.177243512,0.29513877
0.145407279,0.299806649
0.556661956,0.26508584
0.141817363,0.289794658
0.323864999,0.128982025
0.5546835,0.230272272
0.130689656,0.28661547
0.192174529,0.337770039
0.289972977,0.243995101
0.634153639,0.275461569
0.785444188,0.255892798
0.417418819,0.240382805
2.020049248,0.258372621
0.553765618,0.238981788
0.35239249,0.320079257
0.153584339,0.249347111
0.202429631,0.326494386
0.348853109,0.223842697
1.385727795,0.216321046
0.480106783,0.259043875
0.068391832,0.302379639
0.483022625,0.26759074
0.986387377,0.250812406
0.580100404,0.221178291
0.029942236,0.24221999
0.750684644,0.306766063
0.611280177,0.278397708
0.189055411,0.306309786
1.067809586,0.249971689
0.385105627,0.263958686
0.73312119,0.257138591
0.428266608,0.274538558
0.648712352,0.242481725
0.457704744,0.303333736
0.138284994,0.293741251
0.542609366,0.333927805
0.498692502,0.208713127
0.282186785,0.235766195
0.26213547,0.312126039
0.26648159,0.292255426
0.379133984,0.226445062
0.334493283,0.237341593
0.296062182,0.269721614
0.478584089,0.297131431
0.191674395,0.34926161
0.785597909,0.286876359
0.558168985,0.250062549
0.146141366,0.294322566
0.516904387,0.231783476
0.047049399,0.308073273
0.25831543,0.180820838
0.702402284,0.251654004
0.941936829,0.190186462
0.160262666,0.225358064
0.185980094,0.225336421
0.142737938,0.260696549
0.273206592,0.323310757
0.206183241,0.318410882
0.087998788,0.294260983
0.427655009,0.330357111
0.379470607,0.326642471
0.747943181,0.320510603
0.336658643,0.209281989
0.510850891,0.265658674
0.923565086,0.243805113
0.231873321,0.285900236
0.463394746,0.152983757
0.84312826,0.311415104
0.787426525,0.257770642
0.671152215,0.287867815
0.339363152,0.272370185
0.487300419,0.209965687
0.125843263,0.308598021
0.381537868,0.246015314
1.585559429,0.246781879
0.308645892,0.231056107
0.731675286,0.270213812
0.385343568,0.317005011
0.558550601,0.304780703
0.824572204,0.280132742
0.141278609,0.352916221
0.30042136,0.265301327
0.129359641,0.291511653
0.838878711,0.23587538
0.21287808,0.251461605
0.078667083,0.318715068
0.542067261,0.227117507
0.408385271,0.228152931
0.599743107,0.255950117
0.365602784,0.29518124
0.927742929,0.267606787
0.230394346,0.263040368
0.575214706,0.266830015
0.422250783,0.233843538
0.583253597,0.199387582
0.435327251,0.280008635
1.484738531,0.231665815
0.290928971,0.230393945
0.24005841,0.284362262
0.64530433,0.320753461
0.401174506,0.2778488
0.275456376,0.285579079
0.942026337,0.19364546
0.560712388,0.289770255
0.593280542,0.327131041
0.60274397,0.272415901
0.618539687,0.278166919
0.653869268,0.144440516
0.040370585,0.268050268
0.193428023,0.288407707
1.060217184,0.235992967
0.405400938,0.313933773
0.348687876,0.297708062
0.324159591,0.261321134
0.449464655,0.23424429
0.708702474,0.209744833
0.191677682,0.285845874
0.448903892,0.269213814
0.341535923,0.283441042
0.223216779,0.197466306
0.141494449,0.236249053
0.372816874,0.192991528
0.152631092,0.266300998
0.114513174,0.299656865
0.733503273,0.244060487
0.241553461,0.242511832
0.759007495,0.234723207
0.374566016,0.219531152
0.645612009,0.264743528
0.289771227,0.318949862
0.211037649,0.233906235
0.356870881,0.256778013
0.258093861,0.3761671
0.961770993,0.245750848
0.233833044,0.211154926
0.453068304,0.211555461
0.232787407,0.179628409
0.402012203,0.272040761
0.796231184,0.190086275
0.199311861,0.247214668
0.222090409,0.330093191
0.165765784,0.249508704
0.622446392,0.347850217
0.412498707,0.214796844
0.669299847,0.289926407
0.287603883,0.267987132
0.783350928,0.202359671
0.142126525,0.245320764
0.250891418,0.282107476
0.690434015,0.297540095
0.643614433,0.298008223
0.627572572,0.175706489
0.058710329,0.271526698
0.553236319,0.302949079
0.441068125,0.306094425
0.207785002,0.216630207
0.482515841,0.215258042
0.272240464,0.300273149
0.06038683,0.29517916
0.740868325,0.238389253
0.368681403,0.234232545
0.309930161,0.203068998
0.129567576,0.213436964
1.125405073,0.205377018
0.722237676,0.367139482
0.256202386,0.279738235
0.234842443,0.279902201
0.517480403,0.29634851
0.593154344,0.294345307
0.312207796,0.308455254
0.374398741,0.259076348
0.449558719,0.243900406
0.10817581,0.326493973
0.102593774,0.290132088
0.220257603,0.338243344
0.456508416,0.270157575
0.675638592,0.307934399
0.199112305,0.309888818
0.351455717,0.276851106
0.674499849,0.27929026
0.267471311,0.269542986
0.283315859,0.269785542
0.698526907,0.303570738
0.200132246,0.366396349
0.302343641,0.297587277
0.410568999,0.252946029
0.347204101,0.321897257
0.604318697,0.230364658
0.355300395,0.320686543
0.535951216,0.269651521
1.030122529,0.221420989
0.068059532,0.219548368
1.610015476,0.126207016
0.026898258,0.29328416
0.151715204,0.273396298
0.674203075,0.299792574
0.266625614,0.257349666
0.195588494,0.253842446
0.989311438,0.206260339
0.460625013,0.238493335
0.547374205,0.27726818
0.098208257,0.225260495
0.743317782,0.322472291
0.627224634,0.269087181
0.230442656,0.264028316
0.11861364,0.246338972
0.050658142,0.305738124
0.122638773,0.3611516
0.265494835,0.223709352
1.29827438,0.30435833
0.818166887,0.231931145
0.289850486,0.26768471
0.406022194,0.267391529
0.587825834,0.305869133
0.203320727,0.259252614
0.136127225,0.285181693
0.164829604,0.260593034
0.28246611,0.30731347
0.298781211,0.198765772
0.978326586,0.194870972
0.078126766,0.226736196
1.143828436,0.275361598
0.311196729,0.284621039
0.58840928,0.304672907
0.533202552,0.27499582
0.372531408,0.222733925
0.236485708,0.202094893
0.809897075,0.284917364
0.364435877,0.264953465
0.244842346,0.179420695
1.043977754,0.269533472
0.219212424,0.226859534
0.386009926,0.291704461
0.384972272,0.239639981
0.259926985,0.257208275
0.536516478,0.304824288
0.178137823,0.251588349
0.746509543,0.247613958
0.283756442,0.248946093
0.246954061,0.317250862
0.614127035,0.252651989
0.636254994,0.264614551
0.536847202,0.247035952
0.141969676,0.283219551
0.06875766,0.298548002
0.636419908,0.278160878
0.722582751,0.235332394
0.137061417,0.260397977
0.333952887,0.227392019
0.085087818,0.307212316
0.223015424,0.229755161
1.250487642,0.300650169
0.131943131,0.303602175
0.971131361,0.211148314
0.39013047,0.200206978
0.042042828,0.286422683
0.850213262,0.273076053
0.478732709,0.254000743
0.474061429,0.223091598
0.494184849,0.261533951
0.148951947,0.246037462
0.418229998,0.17071094
0.711354855,0.311439649
0.213221939,0.205235783
0.295348931,0.293485205
0.114771442,0.310979085
0.40343669,0.259799261
0.303783941,0.274601101
0.135527841,0.229605278
0.519660872,0.213695523
0.255670943,0.213949456
0.45927806,0.325729742
0.742601257,0.262279074
0.37072861,0.317760816
0.37652014,0.280054696
0.358687065,0.283604174
0.237745519,0.120389184
0.350531607,0.174273096
0.648653645,0.297901358
0.517545346,0.273409455
0.435779401,0.227171881
0.494755777,0.317356136
0.058094868,0.223849572
0.2614293,0.301886415
0.424889985,0.26535712
0.688751214,0.214141707
0.285574814,0.32969405
0.213292252,0.244484677
0.075610134,0.276743802
0.460424175,0.250955219
0.01868128,0.253372791
0.082718904,0.387814553
0.566577626,0.292618815
0.15864245,0.236994264
0.944346047,0.280654325
0.464442719,0.223168114
0.279736937,0.24453522
0.482537352,0.211943983
0.368053638,0.347131633
0.416462344,0.251921627
0.276470135,0.298960235
0.938443074,0.228346357
0.243355445,0.148272856
0.231251786,0.350892055
0.087411641,0.284319762
0.129709503,0.29205668
0.338578599,0.250254048
0.366003998,0.262891916
0.565135992,0.197498725
0.105554803,0.246743936
0.129093411,0.226795424
0.379097296,0.247744551
0.36148845,0.294784262
0.160978286,0.253956136
0.615662209,0.199099273
0.736067856,0.210813262
0.571561289,0.263634259
0.188712224,0.383537189
0.548157187,0.162737194
0.635157839,0.299041527
0.54672927,0.258877051
0.998951097,0.209464863
1.03346735,0.192584249
0.131235226,0.257165591
0.12622129,0.231754277
0.722647459,0.220694309
0.418127701,0.232359146
0.595434868,0.267900714
0.189445414,0.227165692
0.414036386,0.218983063
0.055961726,0.213416307
0.486296817,0.215009394
0.233948938,0.228648925
0.44099947,0.301267755
0.609561144,0.327150989
0.083245325,0.351706944
1.072604881,0.236922246
0.391637155,0.31301159
0.476789607,0.282097008
0.107851145,0.322799474
0.212243592,0.400145124
0.183108007,0.32036154
0.978326586,0.194870972
0.142102226,0.319811913
0.228298371,0.299694071
0.270800741,0.22354334
0.169153622,0.183448642
0.530268084,0.290586227
0.750097712,0.262196771
0.172604584,0.221359903
0.278299031,0.262706863
0.395761349,0.340973504
0.923565086,0.243805113
0.226244529,0.27433706
0.222750473,0.217418818
0.488376361,0.296530061
0.361106008,0.243768919
0.574265637,0.286900387
0.457155139,0.230517733
0.553507848,0.200953209
0.75531727,0.223537076
0.121405878,0.244113999
0.243338616,0.249103176
1.193984663,0.362219869
0.185444189,0.234946213
1.47607321,0.194454896
0.226184967,0.314934334
0.429324623,0.249300857
0.577691603,0.229948295
0.597891137,0.22871521
0.406695712,0.245452375
0.310076222,0.176861084
0.266999178,0.166945361
0.099458518,0.320872298
0.449392799,0.298308422
0.26003726,0.262072316
0.215248087,0.214742494
0.30702574,0.238106873
0.450079993,0.31438496
0.160649695,0.341674237
0.421881,0.238563328
0.425964435,0.300532532
0.427767295,0.24087024
0.53439518,0.295515223
0.048497467,0.321885345
0.504534084,0.243341003
1.617886637,0.192305366
0.746893792,0.231354709
0.344548489,0.323557996
0.53977276,0.281157023
0.841224037,0.172398093
0.410732477,0.277696896
0.121593876,0.195343359
0.546819146,0.239933615
0.158701144,0.255346626
1.303188778,0.210917928
0.375426231,0.303371219
0.64425838,0.17312472
0.229658381,0.273876431
0.09130545,0.281508455
0.297327698,0.268330485
0.085869374,0.222277834
0.304589206,0.274828961
0.685195946,0.285591983
0.104704977,0.300625571
0.712802306,0.196198032
0.504534084,0.243341003
0.345273821,0.252655765
0.299999569,0.209303609
0.826045967,0.268986617
0.553640184,0.228999676
0.261790383,0.333113089
0.279431993,0.268156833
0.353079528,0.325853666
0.391637906,0.23203838
0.685920477,0.275990688
0.769774753,0.245314047
0.627714413,0.254633319
0.163977874,0.330988119
0.330083711,0.340922937
0.54060778,0.287170777
1.289117263,0.222927631
0.648387093,0.319999064
1.988596492,0.196570812
0.488646897,0.263922368
0.74233446,0.208729861
0.171411835,0.28719826
0.754107164,0.216053276
0.162855526,0.296030337
0.384941113,0.317221656
0.583729971,0.285152142
0.716415423,0.291953783
0.464244847,0.220084418
0.493848674,0.398375646
0.844029115,0.213989844
0.353983379,0.315825517
0.515638281,0.259657031
0.356363688,0.325026354
0.222451673,0.198431996
0.657908363,0.249912078
0.292995412,0.281619634
0.397621373,0.190176839
0.926890209,0.306124625
0.204876681,0.334666975
0.115418188,0.305392525
0.272116983,0.289903007
0.411916907,0.263490875
0.245020699,0.22605018
0.991491442,0.185552056
0.612913318,0.284724867
0.246152613,0.201904023
1.067392798,0.237320154
0.806356488,0.261326743
0.665314815,0.280770024
0.492311887,0.247127729
0.178402852,0.315060009
0.213531659,0.249528509
0.904691706,0.278013414
0.835339505,0.200856746
0.140733009,0.339217592
0.157611163,0.209691129
0.751976225,0.36596703
0.27824439,0.225189384
0.740791384,0.223782419
0.262967007,0.169458024
0.414125537,0.162411968
0.622960005,0.269649043
0.271325185,0.382507085
1.318264248,0.264275071
1.365467713,0.131089724
0.173365383,0.237735818
0.296183077,0.229253361
1.01738089,0.152791861
0.531168294,0.193352804
0.801597065,0.162630996
0.169356305,0.207406408
0.714541038,0.288847239
0.102434702,0.234459101
0.189298365,0.1712851
1.005032981,0.250218192
0.618732244,0.230887188
0.704362159,0.272361698
0.888397871,0.268272854
0.93822201,0.233374287
0.853353329,0.232671865
0.138914192,0.211919156
0.152463908,0.326535223
0.267504285,0.259880406
0.437032925,0.21440219
0.406967752,0.299114126
0.200009711,0.211351608
0.186598214,0.268628789
0.237595452,0.270722948
0.196020544,0.299354667
0.011571563,0.303216377
0.795015168,0.299094908
0.188953276,0.267305976
0.426055079,0.214857959
0.304287544,0.194532224
0.453231629,0.273747767
0.162575417,0.248851774
0.31500128,0.302813231
0.47645818,0.200090367
0.27974257,0.273469507
0.272800122,0.268150813
0.184548596,0.256213596
0.115035747,0.208193199
0.764745484,0.293781454
0.091118098,0.256574841
1.038994783,0.299701172
0.262555482,0.235080476
0.384817064,0.263136157
0.226987266,0.274077296
0.137827876,0.255271027
0.871687873,0.260292245
0.179216183,0.288441338
0.677137991,0.266794835
0.354589801,0.278256568
0.989085412,0.247284452
0.314628018,0.333937965
0.369355467,0.229914336
0.177536204,0.270240562
0.24110836,0.266200448
0.783241387,0.221808355
0.294767065,0.273844387
1.050922536,0.257858245
1.22937697,0.234653981
0.329832434,0.325188968
1.116598189,0.223601163
0.840788458,0.232807564
0.196636128,0.279633809
0.436864526,0.289573854
0.325554617,0.302912303
0.165589639,0.243219832
0.429195541,0.293327223
0.452568805,0.298032971
0.309570589,0.333702604
0.818745423,0.214269126
0.287741623,0.327465853
0.37893491,0.28018291
0.098431821,0.178821819
0.729255463,0.290510208
0.624200191,0.315419184
0.843756784,0.287778721
0.789293964,0.279064253
0.706817236,0.258017923
0.157351968,0.23324
0.072236863,0.348068039
0.345284022,0.304999152
0.201678846,0.267072989
0.807024749,0.26845795
0.311386726,0.216872301
1.067537045,0.192805754
0.646234123,0.332461955
0.501659608,0.228805958
0.23819173,0.252602785
0.078989319,0.283995454
0.034754122,0.225179206
0.135597327,0.209461349
1.132727509,0.277463225
0.906606559,0.215702713
0.189553806,0.298656889
0.791273451,0.249307663
0.947192273,0.209350209
1.328828286,0.301567957
0.460601612,0.215510794
0.591756533,0.238881087
0.158161469,0.262956229
0.914959966,0.206044132
1.010947953,0.19972733
0.547419092,0.197285994
0.192244985,0.342066413
0.284072828,0.238600352
0.292605196,0.279994156
0.63551419,0.21544606
0.346330753,0.281511697
0.121855222,0.252326067
0.316757548,0.337402997
0.228500085,0.232028726
0.4945575,0.279826311
0.501447079,0.297908168
0.373847416,0.314021003
0.769051052,0.245135337
0.215025646,0.225787146
0.283057399,0.235640886
1.078688187,0.23040891
0.031245712,0.356389087
0.344686875,0.329340513
0.422942338,0.254385367
0.090747343,0.264623327
0.689084639,0.343624913
0.379778062,0.244474015
0.427073727,0.332527742
0.217888606,0.232686819
0.160573542,0.215092104
0.085764232,0.290632053
0.354079559,0.3052907
0.434083914,0.168947943
0.471158148,0.335507074
0.235607412,0.255446975
0.490420539,0.22684324
0.857397259,0.330568291
0.37232645,0.282183935
0.23824822,0.327240877
0.560530351,0.185486973
0.3704771,0.337411219
0.511103669,0.270868527
0.095885915,0.215060121
1.363851405,0.212065144
0.138682248,0.271351914
0.349316996,0.18674536
0.129314248,0.236335369
0.225364199,0.307768145
0.224914881,0.24192078
0.657850494,0.263165533
0.184092741,0.277224619
0.593933528,0.279759638
0.637790675,0.233796724
0.166304232,0.240554421
0.275936194,0.313699609
0.165173695,0.239924095
0.684413612,0.243777932
0.985431906,0.303232566
0.201941832,0.25112041
0.935105895,0.2665064
0.893391851,0.212661621
0.699098201,0.261280626
1.28121607,0.281543342
0.520965017,0.315589324
0.161443671,0.216778555
0.609855998,0.294149589
0.964959496,0.323313525
0.364625397,0.278436738
0.165474773,0.284454366
0.757773702,0.296590575
0.251862397,0.240323479
0.578073254,0.268006054
0.324577332,0.219187709
0.788530107,0.224110439
0.819670458,0.218816039
0.477260696,0.329914835
0.698375583,0.234580265
0.873813843,0.275419216
0.850385513,0.230218109
1.642578991,0.312853643
0.257754391,0.315536693
0.357928981,0.233515427
0.716732687,0.118702129
0.31692699,0.248143074
0.52635354,0.242083225
0.264722515,0.308675921
0.099826233,0.242349056
0.24417937,0.289144031
0.526511632,0.189866695
0.472997716,0.195955374
0.606046796,0.269587925
0.54844669,0.220640473
0.741996863,0.202190468
1.103516185,0.233819085
0.08045861,0.210304294
0.46669069,0.194633343
0.187350475,0.290970793
0.170026231,0.368193982
0.549479038,0.241269781
0.355383051,0.294356122
0.716760966,0.23249631
0.497319712,0.218840704
0.241612231,0.1959151
0.101581279,0.262007097
0.170239653,0.325610545
0.708434606,0.24955281
0.610016287,0.343105795
0.596980993,0.295965983
0.8640734,0.249268537
0.561058676,0.180083434
0.74374098,0.23013987
0.352535578,0.251530474
0.686974994,0.319821629
0.359959041,0.265296208
0.192333181,0.162300183
0.842394915,0.278117875
0.613754753,0.326564188
0.340305519,0.273288024
0.913791586,0.267134773
0.739196958,0.247405466
0.19381671,0.281691551
0.4566556,0.277452844
0.027985909,0.262710637
0.884827782,0.178008762
0.262590956,0.242889121
0.921769261,0.221889748
0.360057929,0.284213125
1.056454269,0.289757141
0.128241243,0.420028287
0.080768075,0.30536564
0.343774079,0.255473559
0.46726246,0.222205178
0.565989707,0.211903664
0.20049751,0.27217679
0.161357024,0.169663917
0.460060788,0.272815223
0.171705602,0.238660561
0.329117404,0.310331808
0.750812832,0.284680436
0.719654952,0.300671875
0.415931583,0.278923294
0.176782835,0.285015956
0.756393564,0.240142919
0.409220686,0.25122767
0.620663571,0.247934158
0.452455833,0.302714116
0.966187782,0.251887336
0.725423558,0.238821877
0.337570622,0.306712398
0.303087873,0.26714842
0.086556651,0.264317247
0.336010719,0.21489925
0.528282975,0.179114867
0.357269711,0.270946602
0.635164095,0.274047941
0.22532347,0.326790857
1.232279393,0.153619376
0.09485036,0.346962072
0.532475206,0.301798146
0.209172361,0.182384215
0.518392796,0.219006763
0.406449496,0.188616557
0.792745467,0.313541281
0.703463613,0.306619216
0.307328359,0.179752101
0.595160055,0.278080641
0.490999408,0.29563544
0.111387062,0.289413787
0.941423032,0.237387641
0.348851566,0.323098246
0.645250518,0.100522192
0.651191898,0.26606063
0.44593411,0.327146321
0.248747186,0.30706392
0.415175329,0.284394565
0.325423416,0.242425723
0.395447284,0.294665593
0.812254403,0.210086171
0.184384734,0.337480151
1.28973267,0.240148238
0.632618267,0.283016172
0.854209899,0.202751939
0.424456026,0.316369529
0.916339655,0.248207376
0.474743075,0.332539234
0.232374692,0.323156398
0.964839235,0.329733579
0.36188672,0.235601351
0.371366965,0.185330623
0.532048665,0.235325255
0.582566245,0.256399341
0.216695418,0.273546919
0.231474014,0.236034323
0.458719714,0.237074767
0.062970157,0.278256795
0.792237058,0.249891296
0.213128814,0.338540839
0.468612743,0.259517568
0.587279291,0.295577088
1.067809586,0.249971689
0.392966068,0.248230724
0.269458717,0.279899805
0.197332605,0.228173407
0.612777815,0.229885312
0.248001335,0.289864715
0.898991112,0.223607552
0.179469826,0.21607654
0.288301255,0.253972093
0.323847799,0.202373398
0.37964476,0.167150489
0.49753705,0.253817049
0.298730905,0.219482287
0.680123487,0.327881407
0.16307792,0.147278493
0.191368251,0.292495093
0.47159843,0.225951506
0.300180018,0.233176215
0.144184663,0.214488222
0.815796249,0.167790153
0.23305459,0.216242054
0.596428327,0.263946649
1.353724609,0.277759632
0.164042232,0.326684089
0.043977386,0.181357677
0.532455865,0.353416219
0.390900065,0.276181908
0.481321027,0.313634174
0.264883329,0.318065795
0.183355934,0.32966039
0.441940949,0.214150222
0.744462668,0.207687531
0.669756054,0.337942499
0.406523389,0.249290295
0.587599641,0.227346123
0.427698098,0.268724829
0.373417863,0.249326474
0.299415364,0.332512328
0.250647862,0.309819882
0.486451158,0.314808816
0.595841508,0.25546305
0.373639896,0.252684532
0.435127209,0.286540276
1.121720159,0.301330097
0.390063969,0.334045255
0.240775299,0.333834972
0.351014817,0.243337065
0.170855055,0.319653508
0.192687563,0.277118479
0.829189668,0.255044567
0.122680598,0.252656461
0.14972755,0.282106911
0.3017278,0.230023491
0.150317296,0.218584357
0.790338146,0.279575778
0.370775776,0.263139214
0.090747415,0.29532496
0.453372961,0.210362603
0.616391024,0.276998148
0.528693708,0.315117604
0.352369073,0.237887604
0.369086137,0.232691175
0.518640943,0.268012494
0.982159542,0.282906012
0.428771163,0.312116531
0.990906744,0.282688737
0.190784035,0.263216549
0.64253072,0.198375411
0.237684965,0.217336133
0.226986961,0.222859326
0.237864753,0.328622372
0.152504107,0.337417057
0.585892838,0.298775061
1.943803425,0.164340646
0.455786974,0.251673799
0.135149506,0.224134876
0.787223959,0.2765869
0.863204837,0.269455053
0.137381377,0.233421365
0.461369887,0.284609819
0.603068147,0.194951487
0.068545138,0.313189894
0.203246315,0.323594039
0.848872055,0.21986483
0.281346277,0.255585748
0.430491558,0.154526141
0.172111158,0.273300316
0.546258304,0.294329475
0.716529963,0.237759016
0.39771423,0.282502285
0.447310754,0.323763086
0.494537883,0.2595699
0.698885987,0.26599012
0.546227071,0.267457104
0.250830079,0.187569636
0.132338489,0.252301569
0.15983068,0.308102617
0.146981914,0.258831461
0.314789714,0.246901615
0.078527311,0.278891859
0.381624157,0.233166654
0.08996828,0.351912678
0.382643229,0.237036368
0.390476226,0.224076285
0.725297765,0.222086691
0.348744704,0.325673824
0.151622476,0.299137846
0.385214821,0.23480429
0.133604132,0.261162762
0.491623015,0.23225009
0.10892615,0.388491921
0.323986026,0.353892306
0.159881534,0.249503388
0.291956681,0.276506422
0.782140884,0.292713949
1.008802529,0.348224147
0.581058366,0.253417773
0.228742613,0.231248387
0.118620004,0.287108043
0.22972866,0.218260503
0.257769531,0.23740696
0.370681445,0.250462319
0.301481885,0.197150124
0.21976736,0.232219209
0.579963883,0.278850802
0.232050039,0.30171295
0.11053921,0.214392667
0.595061724,0.278773156
0.486832231,0.301251346
0.30359461,0.340735638
0.4287804,0.262219192
0.382440271,0.254230192
0.540741696,0.303757578
0.187911294,0.334716823
0.507773312,0.180963233
0.230290138,0.326184024
0.524250413,0.24666526
1.351109216,0.253419214
0.138101453,0.306444404
0.099940679,0.291243919
0.078531487,0.291296983
0.67040612,0.214062738
0.883579805,0.304684262
0.508888078,0.301739897
0.466380297,0.306857742
0.280316035,0.338944654
0.573841511,0.302691955
0.517480403,0.29634851
0.423898948,0.28430485
0.159423467,0.342493324
0.601687322,0.178163675
0.184531467,0.294834587
0.983312941,0.238550959
0.557599025,0.23443709
0.500470125,0.317578192
0.886257715,0.22059073
0.285023288,0.34082129
0.550988955,0.183599114
0.42219838,0.258065745
0.546814377,0.198079395
0.450072184,0.153262222
0.480930271,0.290224673
0.341027583,0.308518751
0.809902767,0.185043392
0.168012713,0.307714182
0.302715799,0.322842021
0.457021676,0.335182816
0.526869208,0.159083871
0.14417884,0.306489939
0.188187439,0.423852578
1.080258579,0.235652473
0.691008519,0.317827259
0.430858119,0.304935886
0.249587704,0.245188316
0.228678867,0.215077979
0.534143721,0.222256336
0.88236742,0.254347636
0.309415042,0.212876476
0.952753116,0.334077158
0.129511762,0.226291483
0.544592717,0.266190479
0.118874066,0.25948688
0.302648062,0.292997473
0.330590275,0.269259772
0.107339107,0.224980906
1.408301633,0.227625437
0.506368983,0.244377811
0.263846456,0.213936057
0.372511879,0.26059628
0.723509291,0.208455344
1.079464761,0.252150142
0.549635474,0.294322279
0.481958023,0.177595944
0.175174437,0.317280369
0.626967612,0.240635937
0.715967664,0.328539587
0.080927779,0.258218103
0.450518818,0.318625666
0.476171291,0.274578944
0.834376901,0.255420111
0.300097846,0.236971238
0.539360574,0.283437466
0.073951053,0.239454611
0.084314716,0.253122065
0.252859462,0.221434131
0.849895831,0.165696464
0.629765193,0.235299108
0.193012548,0.268417486
0.3743113,0.269152445
0.507061332,0.204971595
0.105228141,0.300443743
0.739199833,0.266642659
1.704099732,0.282555748
0.339301973,0.30075264
0.162780582,0.198299779
0.070400082,0.303681566
0.13966857,0.292443497
0.209166318,0.282007121
0.141620117,0.315161267
0.374851652,0.280681403
1.099848574,0.257979047
0.099281998,0.227807594
0.062970157,0.278256795
0.450577486,0.318587754
0.869763438,0.265364236
0.325776801,0.277587331
0.663740017,0.187446232
0.214999422,0.225724698
0.208975888,0.335563615
0.435942638,0.252296147
0.20412949,0.241419427
0.713445638,0.201667979
0.384893791,0.316064655
0.670258213,0.250597219
0.220943155,0.237605962
0.109470775,0.208262877
0.491881502,0.261074652
0.236446144,0.314132961
0.710970623,0.308694582
1.321108134,0.280450623
0.381880983,0.292149257
0.450150932,0.337938581
0.339448151,0.235700762
0.202153392,0.327432218
0.360408543,0.273801275
0.563193754,0.314076221
0.402400817,0.348377307
0.540283359,0.234431538
0.741081138,0.253682389
0.187847209,0.330650307
0.446764673,0.370863498
0.483948265,0.27200318
0.16270301,0.306445549
0.512466488,0.220938468
0.725720508,0.218622741
0.630725652,0.256411347
0.401520948,0.397471907
0.49872859,0.235333872
0.323065043,0.311135584
0.739165722,0.252810164
0.265697627,0.315551668
1.230231107,0.197775394
0.30027514,0.273284766
0.280399226,0.213464138
0.776759658,0.229375802
0.326864572,0.289817456
0.190993915,0.369846556
0.465648261,0.32648377
0.187587027,0.23852796
0.423220996,0.238516596
0.154957686,0.308933451
0.201464885,0.284531129
0.267722745,0.211897839
0.239669866,0.235809653
0.288532904,0.373315836
0.468310544,0.286073455
0.450968965,0.336725917
0.413261053,0.282594029
0.337554084,0.315717039
0.720171418,0.374168567
0.376637756,0.239081244
0.426283557,0.316479728
0.464000355,0.229998955
0.230866042,0.301077506
0.182392741,0.30018814
0.536137385,0.206245918
1.035366484,0.19965242
0.419802534,0.265712079
0.789344673,0.252719675
0.827294387,0.27213347
0.061427129,0.258813344
0.294391288,0.19654446
0.711204181,0.264182752
0.278774765,0.302123427
0.666544595,0.235596501
1.304110736,0.294387097
0.36849545,0.242136715
0.187163038,0.281185784
0.692007168,0.322448191
0.030638056,0.315767145
0.301674675,0.27130232
0.570677519,0.299118396
0.248980796,0.21603265
0.164844347,0.198071313
0.17040886,0.21853452
0.329856658,0.334597736
0.630216969,0.295798885
0.152873687,0.267891726
0.430232332,0.235186395
0.201700486,0.220475516
1.037019275,0.219944571
0.636072337,0.198686145
0.268360334,0.240769907
1.640119153,0.186346816
0.356263706,0.325388828
0.471168749,0.153891013
0.386081689,0.262523531
0.761368102,0.241221688
0.136673054,0.251757183
0.360621356,0.291479122
0.491589473,0.24122508
