lambda_slow,p_fast
0.739318714,0.201345038
0.778827043,0.274893634
0.710975284,0.23239871
0.723032323,0.28697595
0.739458392,0.213106661
0.732964417,0.219245361
0.776375223,0.212061817
0.758929195,0.231661995
0.781459331,0.199103628
0.737272594,0.194195485
0.671298393,0.254272194
0.714511815,0.196636762
0.762342367,0.186306286
0.607336321,0.175438269
0.64097417,0.216907003
0.768488945,0.289624931
0.791752799,0.226315313
0.711710907,0.244944262
0.810258744,0.175747483
0.685517645,0.201831611
0.796359128,0.223206676
0.67202019,0.211756407
0.792527758,0.242020811
0.71491522,0.228301643
0.768816542,0.146488587
0.707858867,0.201003825
0.75129242,0.219951534
0.751893346,0.231755331
0.745922004,0.227151469
0.745778994,0.221765846
0.676203845,0.217226899
0.796369834,0.192009201
0.785848959,0.202386425
0.760198971,0.228580484
0.683895237,0.25838783
0.719388148,0.203134813
0.754647171,0.247991502
0.851550532,0.213073338
0.713849238,0.182188179
0.721838484,0.19591734
0.646302159,0.21612772
0.845573429,0.202730658
0.686057246,0.139106549
0.7641175,0.222614123
0.721498887,0.182376453
0.706674111,0.204252621
0.818523974,0.231174906
0.651838173,0.226414744
0.61052841,0.259758523
0.682419982,0.245404277
0.724172544,0.216546875
0.710381205,0.228980439
0.749804807,0.266919301
0.698525036,0.177806684
0.730475899,0.220647759
0.61578996,0.208869999
0.721116724,0.206372606
0.694256117,0.182021372
0.687787205,0.253216634
0.71155069,0.185864535
0.649254229,0.20478715
0.826420046,0.229509543
0.815468644,0.207636738
0.788190927,0.187184239
0.684249109,0.224213178
0.749861083,0.210108089
0.781467717,0.199634214
0.752271238,0.218267861
0.716918182,0.233183818
0.729284157,0.244022901
0.717667701,0.210821284
0.724981539,0.211649877
0.651125587,0.244398959
0.775392924,0.162304909
0.631806164,0.158128321
0.759038672,0.216696221
0.696666884,0.204858938
0.731617734,0.209792289
0.645761252,0.201509306
0.774338285,0.240718937
0.76320251,0.19158522
0.788536523,0.26882269
0.664614694,0.173292559
0.747035927,0.218009905
0.686134132,0.220988903
0.728569712,0.22090255
0.591151338,0.19800757
0.721096431,0.225336438
0.677103893,0.213796538
0.814040416,0.208838947
0.680436645,0.20442124
0.821426327,0.261527999
0.589517102,0.222797895
0.744357308,0.219462305
0.704367667,0.205988365
0.682056666,0.253266377
0.804595866,0.17569271
0.779362,0.166581287
0.727962772,0.231280131
0.806232046,0.150897389
0.631182403,0.192566331
0.663670278,0.206943445
0.69898549,0.192039924
0.626594683,0.189917741
0.697932644,0.223621263
0.652950736,0.215886422
0.75881103,0.217298972
0.825000897,0.203826576
0.64412326,0.204574737
0.714724259,0.18275189
0.681139634,0.182782794
0.696436603,0.201533397
0.68008474,0.161569961
0.752960354,0.165522832
0.682904532,0.193862615
0.652268636,0.16424132
0.683078342,0.195136971
0.657412206,0.185235201
0.655944214,0.240219691
0.722466313,0.174604639
0.704754366,0.185246405
0.766766075,0.209200696
0.645189396,0.242172741
0.693019611,0.184509206
0.6618156,0.201895182
0.7264833,0.180100326
0.815367194,0.164119275
0.905300478,0.192618581
0.683780908,0.167774223
0.833558018,0.207090852
0.817761826,0.237077278
0.786360293,0.202532947
0.674434087,0.211026174
0.701190468,0.182078209
0.676494478,0.232078368
0.925719158,0.216664843
0.768844763,0.160332469
0.660437666,0.200003708
0.681606477,0.179835715
0.668228964,0.150780593
0.879958944,0.197327608
0.687725408,0.217559898
0.703260151,0.209867711
0.616050901,0.241740912
0.82209513,0.190425585
0.734443561,0.20605199
0.724957555,0.257516074
0.788509542,0.227874003
0.809237842,0.180086876
0.730536031,0.225172984
0.80695822,0.203379251
0.644224487,0.216356111
0.743804147,0.171866178
0.676719247,0.182959999
0.704707461,0.230286974
0.685404288,0.271621146
0.634395785,0.254775166
0.760152175,0.177752161
0.779982855,0.208866443
0.7137902,0.207085227
0.68043243,0.222444738
0.765810346,0.214726542
0.663583589,0.218204335
0.868505056,0.199492012
0.692607058,0.150753422
0.679225071,0.210461766
0.733888721,0.177115824
0.734535875,0.20714862
0.789929281,0.206621161
0.716206096,0.260639751
0.771731789,0.221813943
0.754253641,0.284730923
0.666001528,0.194175788
0.783720267,0.214775397
0.660695565,0.206700788
0.831661687,0.225640367
0.960157838,0.194704636
0.761658757,0.159524821
0.703891305,0.168579535
0.792704589,0.240370148
0.67293985,0.199135722
0.710328042,0.224359093
0.804756716,0.199812487
0.644330113,0.213488329
0.737069587,0.152933809
0.7346569,0.244187302
0.849494685,0.197387014
0.690565074,0.233321536
0.601099467,0.188204733
0.740292554,0.176676765
0.659844354,0.187377212
0.709097605,0.151624133
0.880232358,0.237370218
0.694904791,0.208724671
0.929252165,0.183859053
0.839579577,0.249638212
0.783867306,0.25346551
0.723606885,0.219119749
0.606736345,0.260847561
0.696497754,0.281311698
0.76985097,0.17834643
0.799953235,0.207250459
0.742560942,0.169583313
0.731697836,0.221497837
0.683422977,0.196882219
0.765713431,0.197523426
0.786988228,0.221750781
0.656807687,0.193091861
0.669117388,0.180380375
0.564470439,0.184405749
0.57628365,0.196829284
0.667327558,0.234161586
0.626558626,0.171333228
0.754784848,0.177780289
0.66871143,0.207863613
0.810411524,0.208937603
0.748446223,0.166553882
0.785075018,0.20866685
0.684599021,0.22461343
0.71160993,0.206674607
0.770689566,0.223109711
0.705250396,0.158182463
0.664586426,0.198292644
0.751935842,0.178973278
0.709332856,0.205360892
0.738882797,0.242300783
0.64541576,0.217437111
0.668275544,0.185885395
0.765868778,0.214649468
0.620859941,0.215590881
0.777583631,0.184023194
0.623573187,0.203368123
0.719313896,0.187328436
0.684412714,0.228399453
0.638646524,0.210050053
0.76147876,0.201842397
0.747767244,0.204577647
0.749925762,0.200314285
0.621264607,0.234256558
0.679166467,0.214674118
0.818972491,0.2035245
0.705261957,0.249185337
0.653175279,0.212531213
0.754238888,0.205865998
0.683151801,0.213284792
0.756450151,0.149298492
0.783031945,0.266085541
0.716025371,0.2159873
0.744209032,0.200659615
0.784499183,0.232042491
0.675961697,0.209955233
0.71604057,0.166856871
0.708063263,0.184016962
0.809063592,0.25439989
0.767085474,0.258183827
0.876076924,0.151510052
0.851672395,0.227903437
0.753840227,0.247776759
0.756305578,0.225897007
0.726730851,0.244271135
0.752881319,0.20912026
0.620270289,0.208629629
0.772301774,0.206162188
0.775251202,0.183244659
0.760028895,0.196579373
0.818262672,0.207048245
0.62307879,0.196612068
0.84333809,0.17764197
0.670525163,0.16180757
0.818464106,0.209229846
0.670255623,0.22321849
0.750826946,0.205183688
0.825365673,0.254993371
0.692669239,0.203304904
0.738665386,0.138754483
0.783587482,0.245934919
0.751348637,0.218153819
0.849540609,0.144875512
0.70863333,0.152075096
0.633194186,0.22249794
0.781935211,0.199718356
0.847854578,0.167729966
0.726396238,0.232414142
0.692434107,0.214272402
0.740058201,0.155643617
0.684510651,0.171645253
0.614676281,0.251188609
0.702051604,0.172588875
0.813255731,0.187546278
0.843511034,0.232734168
0.861651556,0.219212377
0.829178518,0.189497972
0.758810778,0.222059687
0.706040251,0.202601492
0.767162187,0.243992243
0.774134773,0.258249574
0.621912643,0.225911548
0.771117756,0.198849418
0.719573069,0.198358907
0.72851126,0.119775612
0.662022491,0.217270419
0.753078277,0.203050922
0.776734823,0.189570838
0.75964229,0.224887515
0.615523432,0.259664374
0.678391516,0.211625078
0.760856677,0.167401189
0.70762036,0.197158473
0.840852348,0.201490924
0.901602828,0.211687553
0.602576176,0.250624991
0.987489229,0.188509147
0.552191059,0.16767868
0.743552603,0.172694587
0.737514598,0.249627241
0.777728628,0.217790135
0.740219021,0.188493339
0.967621914,0.214821173
0.903985918,0.16287491
0.674873526,0.242963349
0.705064947,0.190455195
0.684038671,0.199695392
0.70402733,0.200865045
0.660507528,0.180363487
0.59745378,0.162566934
0.79026976,0.231836489
0.689787858,0.22497795
0.85107579,0.202474463
0.756724686,0.184777297
0.686680857,0.173225554
0.768177237,0.210494864
0.667073441,0.226930355
0.691741972,0.266239891
0.695005321,0.217803656
0.833797929,0.14648542
0.74926444,0.225666871
0.736740575,0.211740253
0.699083119,0.213374329
0.712906906,0.210435114
0.775021698,0.218294328
0.609350366,0.177652103
0.743386464,0.200653102
0.771107765,0.168704836
0.697937069,0.139998129
0.658697402,0.165832527
0.736640534,0.222920456
0.762741448,0.220426619
0.774715212,0.195032387
0.714563091,0.193903035
0.803234254,0.176374746
0.702640704,0.225527591
0.705357213,0.215605333
0.620242091,0.195472843
0.810666348,0.216388467
0.800400361,0.177780863
0.563481123,0.246409579
0.753180418,0.199441944
0.62703798,0.227100353
0.709263812,0.166075615
0.715611556,0.206903179
0.759111025,0.219192771
0.835082451,0.254575711
0.617194399,0.245277159
0.648156122,0.196625358
0.769882995,0.266620776
0.607220154,0.200435381
0.694624458,0.204576468
0.738126083,0.221574376
0.717106066,0.15428526
0.736098031,0.206053004
0.670382264,0.228547551
0.858155362,0.213767372
0.780473191,0.189155379
0.8699621,0.222927186
0.706818525,0.194579494
0.705432875,0.202397291
0.851834877,0.245183036
0.740709794,0.21257738
0.626550613,0.182163282
0.904058735,0.168614663
0.70945567,0.222853235
0.690294186,0.215827999
0.656943805,0.219781432
0.76709362,0.222275857
0.770996467,0.210201378
0.653936819,0.236058217
0.632332332,0.231642624
0.774108974,0.239878029
0.741133162,0.261121841
0.682811954,0.228520324
0.755746705,0.181636599
0.734478581,0.222789017
0.837066719,0.176038159
0.761038696,0.204874987
0.582158801,0.190379917
0.774590614,0.218736232
0.697308879,0.225836666
0.709647811,0.174219539
0.78190568,0.142818027
0.704638383,0.177903647
0.713410049,0.251863646
0.78284844,0.248431849
0.746232182,0.145839593
0.840476192,0.223587535
0.719777123,0.189244673
0.719944376,0.226548502
0.670261436,0.244147864
0.730272288,0.263189641
0.683499194,0.22522614
0.666052091,0.190903422
0.749680151,0.147631024
0.825756347,0.205715651
0.795217604,0.171470775
0.847392705,0.212806933
0.74481006,0.193335875
0.715520605,0.256543452
0.716236841,0.182064763
0.819610544,0.255930828
0.715143953,0.182583158
0.643250358,0.190146168
0.752482312,0.170969025
0.835508897,0.247475357
0.667160296,0.215328005
0.626697768,0.209844223
0.712743341,0.214410593
0.626267023,0.250175024
0.547051167,0.203447699
0.632332325,0.219035495
0.943087006,0.219905697
0.697497919,0.252483143
0.854179111,0.174023664
0.609535144,0.21768831
0.731411026,0.180762697
0.69497856,0.174947402
0.718820474,0.171609101
0.740354046,0.165827535
0.762667228,0.234109998
0.69393325,0.166264571
0.83688497,0.216003725
0.732861422,0.20334294
0.710404616,0.204749967
0.729178241,0.277654773
0.490897635,0.258865941
0.771987627,0.171798214
0.750208404,0.236024378
0.867525612,0.224481665
0.690320664,0.220236863
0.721758928,0.185528144
0.894333343,0.195474302
0.837346221,0.183544754
0.77375412,0.176227747
0.70221971,0.254119214
0.806990177,0.231915403
0.671308676,0.151803942
0.685617957,0.234682851
0.778115525,0.187634426
0.71521203,0.196396294
0.756218224,0.246683792
0.739797127,0.218008729
0.821896324,0.204226863
0.778675689,0.203177915
0.804098209,0.237605702
0.89715549,0.172641055
0.812749837,0.20819286
0.756801628,0.15057337
0.607418685,0.202383578
0.615666804,0.192387977
0.782103166,0.205236556
0.69428167,0.211111588
0.693059216,0.187737049
0.729245627,0.220178682
0.818511252,0.189242539
0.748788682,0.205440887
0.682914566,0.195300577
0.755514652,0.249930237
0.776535825,0.258896189
0.801774027,0.244234923
0.70536188,0.198899937
0.808301835,0.174719277
0.763111544,0.206119797
0.80425894,0.182312795
0.803738026,0.22167577
0.673091291,0.190698846
0.713053432,0.20884154
0.852487095,0.220014108
0.582497314,0.168127614
0.794784727,0.205675839
0.708654028,0.175308028
0.765714007,0.229208392
0.767993641,0.221642328
0.655562433,0.215217439
0.751209581,0.224664435
0.793823817,0.215487398
0.643091148,0.202369775
0.807650063,0.196776369
0.6824541,0.19095222
0.818062502,0.243847616
0.697834678,0.250649627
0.735757304,0.241394237
0.732289929,0.227820672
0.774177234,0.180738102
0.629609485,0.160313746
0.663338886,0.190019645
0.581112119,0.176879402
0.715484632,0.185396653
0.774021152,0.136492365
0.803518552,0.201692466
0.643998609,0.205407336
0.698726391,0.150667678
0.671865127,0.223604238
0.710578732,0.184886547
0.739138124,0.21560394
0.684936577,0.192263433
0.618946535,0.196508697
0.680790096,0.215949715
0.662396665,0.21566768
0.761416646,0.18600684
0.775834559,0.234875203
0.686499001,0.225920314
0.674121661,0.283093919
0.651953553,0.185264666
0.685318829,0.184710441
0.809392777,0.228440772
0.629030192,0.160628858
0.726421754,0.192383684
0.652813211,0.221407488
0.732619375,0.21426206
0.715828722,0.257937178
0.673043918,0.180031704
0.668037415,0.27605213
0.737370488,0.181284344
0.732941082,0.132740773
0.730906072,0.188288358
0.777406748,0.239935858
0.682766382,0.133071963
0.707033214,0.187866272
0.583874723,0.196817889
0.681310031,0.242183556
0.709788631,0.216445614
0.616576731,0.181666058
0.693735194,0.17217207
0.785867295,0.237042431
0.705485906,0.128677039
0.867438836,0.202778295
0.662411879,0.188387387
0.74966429,0.207408448
0.628124683,0.225151967
0.819555365,0.24019993
0.705021212,0.207327361
0.849580459,0.196086211
0.853239025,0.201127534
0.695052466,0.238830536
0.751197469,0.226625426
0.723078321,0.241007145
0.813859358,0.198399547
0.69403375,0.195833412
0.730204965,0.222102254
0.588882294,0.245091257
0.660911823,0.234225737
0.766735361,0.194459605
0.656011474,0.216514529
0.895485667,0.179657437
0.604135091,0.226255243
0.569780175,0.22589247
0.744565949,0.229830017
0.682627157,0.235718581
0.78964392,0.180877052
0.678126845,0.227547409
0.752700986,0.210975993
0.632773406,0.262580709
0.768244875,0.195508126
0.704563662,0.201048953
0.61683166,0.179671443
0.655138486,0.205636652
0.72669572,0.205607443
0.756170619,0.203196839
0.836277472,0.221201691
0.615708207,0.253354571
0.597597579,0.289642059
0.618914735,0.214667505
0.615844027,0.285383302
0.693749546,0.200460455
0.77538888,0.213951801
0.74016142,0.168508717
0.698569417,0.181864582
0.743103071,0.180558049
0.679508082,0.19079826
0.669994342,0.257711118
0.668842679,0.213930034
0.643861048,0.196937837
0.672132808,0.200206346
0.6658654,0.228565348
0.754495618,0.240084297
0.788833256,0.191735419
0.705081598,0.178837682
0.696117143,0.171513161
0.676629393,0.222599259
0.763358401,0.196267127
0.880379908,0.202416047
0.833967918,0.178584099
0.893163041,0.242692393
0.776702149,0.261316713
0.787134798,0.200132022
0.708794511,0.183507658
0.685518337,0.222670239
0.774226697,0.203053859
0.819855814,0.1828801
0.612189313,0.195299382
0.658634988,0.232769362
0.726332466,0.163887643
0.693703874,0.179743471
0.593536772,0.209536326
0.885242313,0.210927017
0.72512211,0.20204807
0.713832433,0.15528523
0.65898398,0.189376232
0.741931034,0.20758692
0.706561598,0.252985926
0.686151619,0.220042983
0.799391819,0.218053635
0.80247108,0.178866696
0.592700075,0.22653701
0.707367164,0.199368696
0.754971089,0.193422919
0.622920362,0.205096792
0.765656433,0.216337716
0.789349308,0.236492233
0.758002209,0.180977317
0.683780908,0.167774223
0.679459074,0.221853231
0.756169285,0.212697796
0.718750277,0.220674106
0.803574706,0.206023083
0.711633238,0.215518902
0.650736998,0.216655812
0.628864855,0.235492617
0.694367442,0.197757793
0.768511272,0.271637397
0.663512113,0.198990837
0.82347404,0.230164377
0.760200481,0.196193742
0.681834999,0.168441871
0.71687138,0.196303726
0.781145516,0.179403883
0.662970153,0.214687242
0.757141883,0.195882324
0.696490239,0.166495443
0.809182038,0.211031916
0.798648577,0.171737936
0.719692559,0.252709457
0.668230184,0.194285949
0.635782225,0.205162196
0.841758088,0.219926429
0.778413826,0.198741253
0.821557846,0.202931556
0.720809308,0.198962646
0.692473063,0.211208802
0.705414528,0.184473615
0.761176162,0.198547333
0.857927835,0.180735776
0.605350102,0.1944527
0.671660006,0.215058665
0.778477145,0.224491197
0.758129949,0.22712253
0.914710455,0.225455621
0.80069595,0.220737552
0.779508638,0.209845029
0.60069823,0.208262934
0.667875105,0.220461773
0.841301959,0.20814831
0.713834454,0.224477616
0.801426143,0.211709378
0.752241329,0.179102663
0.779268467,0.189121048
0.705639571,0.20008649
0.687473762,0.211747247
0.765571818,0.179059505
0.710135025,0.211835137
0.628369863,0.209035923
0.69437689,0.139150906
0.786757493,0.180878708
0.632664371,0.198201593
0.631366427,0.171568221
0.630942889,0.169892072
0.766850308,0.185178306
0.692579088,0.222543356
0.661445261,0.220141219
0.759779489,0.198522275
0.759408591,0.192402695
0.87237262,0.222904706
0.642127281,0.236143927
0.80934615,0.168400034
0.783388073,0.203006972
0.784137053,0.202664045
0.703511289,0.238140915
0.713636619,0.244901259
0.714828927,0.216456237
0.678652865,0.149514688
0.711104481,0.189819108
0.771480962,0.255068397
0.693062132,0.229303258
0.78676172,0.193706341
0.584144013,0.205089483
0.732073505,0.24824428
0.769697947,0.2310794
0.756998294,0.188833402
0.659251634,0.189738725
0.731638693,0.139073606
0.66823655,0.192798679
0.693706892,0.218431756
0.715505615,0.182157072
0.69892755,0.216534682
0.710165359,0.198282272
0.753399238,0.159816178
0.717879894,0.272681415
0.708478974,0.239670115
0.721010981,0.188298226
0.741076864,0.231810211
0.860679832,0.15580525
0.732616867,0.168523509
0.666587174,0.15489839
0.846782089,0.202737822
0.769847322,0.181428949
0.758676036,0.251813011
0.700950397,0.173696727
0.724163527,0.190339969
0.681076066,0.242657014
0.690870149,0.156366295
0.743678599,0.181148344
0.670713854,0.185453063
0.682767564,0.185004737
0.663111018,0.226824065
0.591921682,0.207274603
0.546773698,0.222771519
0.69440049,0.183241397
0.693590646,0.209794872
0.715508141,0.197693903
0.759532543,0.192435373
0.738579494,0.224234217
0.739881125,0.175204415
0.72439009,0.215194631
0.803642653,0.199512185
0.640133426,0.185547991
0.847907154,0.244286352
0.802347992,0.226636149
0.65597637,0.212765826
0.724354591,0.195346891
0.770446918,0.206251063
0.857360688,0.239444974
0.77973462,0.24100967
0.727492211,0.167199175
0.66392438,0.214902706
0.699877707,0.163291912
0.718639237,0.205267822
0.721737715,0.160150557
0.738911591,0.164580307
0.637337611,0.196669397
0.724947175,0.181836604
0.772868321,0.191314871
0.794089409,0.173829259
0.669863708,0.261785565
0.737706116,0.17753434
0.858370904,0.189294677
0.823894867,0.205131875
0.66784915,0.25002041
0.753732578,0.237750805
0.719727027,0.165357919
0.703309938,0.23386401
0.672166108,0.21684601
0.845901182,0.252400247
0.78898163,0.160389555
0.696839547,0.186859421
0.709796377,0.166466395
0.726428143,0.190702354
0.726726853,0.212582161
0.911518079,0.18796528
0.720327374,0.169993811
0.74597971,0.254211273
0.765955856,0.214059878
0.80409659,0.21920606
0.68095455,0.192633178
0.729566659,0.197831502
0.807079261,0.183628216
0.770996289,0.213109305
0.672289131,0.183616144
0.781044997,0.232923175
0.610509491,0.262851477
0.67477439,0.193135818
0.625629812,0.211160719
0.617614828,0.199134279
0.789826404,0.190120212
0.689270569,0.196310299
0.753156405,0.205218294
0.86340861,0.167382815
0.808719467,0.18416458
0.811798486,0.12784651
0.643818246,0.188545507
0.77938561,0.145164379
0.775223663,0.160735258
0.77219579,0.196504335
0.800029335,0.187379497
0.612692894,0.247141055
0.841614111,0.274886861
0.699278851,0.20193912
0.706940535,0.233927141
0.676487124,0.2361832
0.761710764,0.220020579
0.709061207,0.222021802
0.773643087,0.195185985
0.675015568,0.218729091
0.720085009,0.173293676
0.600938395,0.247815373
0.698813897,0.200395802
0.589509602,0.171245532
0.700780169,0.199802892
0.817900877,0.228760123
0.700088408,0.20220967
0.656802792,0.211821829
0.70106488,0.195906025
0.813501281,0.216505308
0.68178886,0.203467636
0.685270907,0.229281404
0.611734501,0.15419842
0.676853422,0.210554805
0.636940932,0.228663255
0.618797439,0.27118936
0.606875988,0.15504034
0.785308374,0.237455028
0.671755569,0.235754726
0.703869136,0.199795147
0.665037007,0.182061586
0.703992808,0.17632522
0.747327672,0.213898971
0.781697781,0.185115143
0.948141227,0.211818479
0.686606333,0.200568859
0.712927106,0.179348337
0.76058011,0.193390257
0.848084605,0.19556741
0.785377789,0.173395823
0.585532556,0.247348213
0.781304725,0.218176011
0.655129962,0.223688609
0.68963633,0.187674468
0.665999048,0.208604887
0.68238181,0.234249031
0.757926506,0.241362989
0.7250978,0.221642095
0.759484785,0.211870579
0.630378927,0.232596087
0.810219845,0.190036465
0.718750696,0.147070092
0.786969497,0.222956607
0.812417835,0.181726764
0.857718187,0.18822056
0.756673396,0.256570089
0.66438599,0.233503402
0.735384767,0.20099557
0.65832725,0.233165816
0.659789691,0.178785788
0.699734109,0.203316349
0.748013396,0.175369206
0.742322959,0.230189417
0.690735772,0.202181358
0.580895986,0.241082876
0.741090029,0.215954981
0.768021649,0.261349588
0.6762443,0.191068384
0.64193488,0.246391624
0.749772555,0.212655373
0.864055421,0.19232632
0.696044467,0.172250315
0.663887879,0.20138043
0.772137693,0.191715631
0.656685691,0.177935478
0.77046765,0.136868558
0.627128016,0.220769227
0.802061942,0.238165497
0.709241741,0.191235135
0.810131811,0.297452295
0.686707762,0.222150335
0.817651499,0.216298152
0.764098206,0.167907852
0.704358722,0.217933507
0.666730561,0.16313754
0.714214694,0.256861013
0.741999816,0.222150023
0.66856513,0.241520564
0.769895073,0.199395977
0.792108122,0.233305991
0.67957164,0.213913035
0.863502677,0.195472794
0.773640975,0.182564175
0.780708413,0.17269556
0.855524612,0.235851307
0.666385712,0.169154741
0.760547813,0.172937305
0.788921644,0.180001868
0.686966672,0.263151496
0.737091653,0.215176923
0.64508551,0.197780364
0.863658092,0.211556952
0.734954391,0.178029772
0.58351339,0.249719933
0.704317895,0.224221278
0.710958704,0.258848011
0.710185064,0.194147595
0.789919821,0.177976272
0.719590474,0.180618571
0.698070278,0.180211686
0.73768054,0.208787319
0.770894651,0.199758665
0.821268633,0.200843322
0.71970275,0.206189952
0.793200079,0.200180705
0.601939065,0.272686907
0.739755788,0.196871074
0.644614511,0.207729276
0.675997576,0.198164605
0.719969554,0.167526299
0.715143953,0.182583158
0.782983887,0.181100967
0.636263477,0.138017477
0.802766058,0.194326049
0.678040378,0.18116729
0.739439494,0.164864928
0.815768293,0.199190832
0.651716662,0.26450354
0.689036257,0.224314462
0.857863445,0.207377706
0.696445012,0.25211924
0.444224054,0.24844035
0.6114534,0.205460923
0.71573024,0.183304411
0.74910238,0.225292365
0.678784139,0.262903425
0.638679143,0.181300265
0.68124885,0.230777242
0.679132688,0.171559266
0.634842065,0.262509205
0.6562403,0.137929082
0.734577257,0.202457546
0.702928973,0.219946789
0.774450054,0.203061798
0.776182096,0.183240729
0.83120588,0.225427704
0.814403999,0.186264084
0.73721305,0.224342603
0.735504658,0.176722234
0.671521838,0.252103679
0.656884808,0.173691143
0.752086571,0.222182006
0.726825544,0.231120594
0.767004403,0.238207881
0.708821016,0.203474827
0.672650778,0.213242288
0.633942238,0.180281376
0.768743048,0.229017822
0.6181364,0.2297818
0.762901763,0.21339209
0.68814702,0.181655717
0.916765206,0.236384885
0.770098963,0.160658779
0.703567959,0.16787108
0.660592931,0.188187073
0.714802607,0.178410536
0.680467183,0.219314941
0.703344193,0.20076869
0.624175734,0.212717116
0.668646635,0.182856471
0.697261145,0.226330823
0.51224837,0.173144849
0.692443045,0.189848943
0.750274978,0.180049383
0.585497769,0.195274663
0.877634873,0.215904129
0.699086335,0.198548873
0.652525829,0.220106404
0.741287967,0.2184269
0.682439999,0.219597286
0.653482603,0.266144085
0.681059287,0.206262902
0.720379664,0.233117984
0.758685986,0.177315371
0.773847839,0.225368925
0.642911215,0.186563984
0.807931858,0.171061012
0.777004194,0.24507923
0.734594413,0.172324462
0.685050024,0.188612988
0.658218327,0.254828013
0.75409833,0.155221559
0.793309893,0.184930607
0.619315381,0.251537575
0.756122974,0.248356568
0.719061616,0.238761044
0.720555664,0.210614657
0.761081577,0.188066618
0.719685447,0.178819866
0.751034514,0.192168154
0.759750873,0.23462662
0.842384256,0.183875147
0.686472985,0.253430521
0.847870972,0.187003515
0.74828685,0.233865514
0.779970179,0.198701303
0.815081726,0.21541063
0.602980795,0.180207313
0.725041313,0.192806031
0.783845848,0.257641196
0.766247071,0.220501008
0.798941704,0.224065056
0.806377781,0.176475977
0.741732722,0.186425401
0.716746117,0.195767248
0.590577741,0.209365745
0.622581826,0.189284048
0.759287699,0.172473777
0.787953454,0.175742106
0.774222604,0.205623489
0.742365464,0.197844556
0.58859409,0.241745424
0.727314128,0.223638451
0.775600195,0.159776353
0.743648503,0.228446776
0.767476253,0.182935775
0.77506567,0.195278202
0.906684529,0.178981022
0.827154488,0.165845706
0.802479745,0.24081354
0.728453008,0.174148225
0.751235175,0.229781913
0.717134162,0.223123361
0.737472102,0.196595721
0.761117219,0.22517611
0.706456237,0.265298163
0.679277501,0.260350311
0.685065605,0.15272709
0.63256939,0.208498934
0.672434476,0.221488245
0.645844338,0.250182027
0.67758005,0.151049035
0.794186559,0.2628781
0.607904468,0.188844804
0.776132298,0.189502967
0.783327215,0.164421891
0.6850643,0.140251409
0.758301652,0.159062033
0.688263681,0.239002254
0.703787351,0.169401677
0.68047327,0.178399712
0.786750026,0.204450299
0.841592968,0.237150547
0.771369631,0.191015231
0.633554272,0.192867792
0.729919578,0.218925516
0.693189899,0.237830074
0.676657355,0.217502721
0.758117469,0.235585272
0.821589852,0.211558771
0.834125382,0.159343386
0.710274652,0.217678165
0.648454535,0.251900291
0.757264638,0.199576742
0.670404581,0.164581389
0.76344539,0.189755438
0.719643863,0.190976135
0.646647625,0.196991922
0.870591828,0.265441319
0.668114307,0.191339352
0.646468404,0.17263612
0.671298662,0.185619447
0.779286301,0.213628228
0.695358599,0.19134371
0.739732959,0.196596505
0.764394321,0.243153316
0.768321716,0.233850678
0.757155476,0.170890035
0.561430429,0.254222612
0.788512202,0.216297644
0.675443612,0.231618918
0.605063539,0.254027214
0.680147858,0.222141959
0.740608084,0.181342407
0.80239268,0.16762038
0.776634444,0.203914369
0.64166772,0.238093112
0.807681171,0.19385027
0.757408288,0.15491483
0.809764457,0.176544531
0.591986094,0.227278911
0.753946068,0.152305165
0.793588173,0.222133275
0.785517997,0.231114664
0.687256893,0.161083366
0.742994944,0.188488943
0.874364054,0.195597976
0.845927479,0.179612147
0.748958507,0.200660124
0.792562734,0.162895588
0.779904928,0.174006282
0.625330513,0.199605685
0.68037783,0.255232188
0.785413981,0.190563233
0.739627858,0.23053507
0.828513217,0.214316397
0.648111309,0.179790777
0.768628353,0.201829877
0.655417932,0.233920364
0.65156285,0.238113659
0.837807976,0.197505023
0.585660911,0.250333253
0.766107621,0.153755037
0.664626823,0.241130987
0.792251247,0.195620416
0.80568385,0.213470172
0.754081483,0.260284622
0.71509449,0.184528463
0.781328442,0.253758228
0.874749932,0.254258584
0.739847632,0.246881763
0.787182828,0.227712766
0.737673168,0.181449219
0.787762172,0.218145213
0.737385783,0.211772648
0.741889717,0.238208906
0.738983365,0.272026773
0.722373438,0.20066062
0.714479472,0.238284798
0.674334312,0.212228634
0.635042231,0.233878667
0.681546587,0.245979925
0.718739738,0.195669799
0.840619875,0.193392418
0.564588431,0.237794956
0.782729765,0.174335584
0.702425244,0.217524715
0.720502292,0.198751248
0.686348703,0.229635123
0.713167007,0.150526528
0.646780296,0.171749155
0.649244035,0.180226514
0.880383979,0.169358898
0.691556689,0.218120466
0.671614183,0.249341481
0.780656535,0.239086743
0.781174377,0.206943894
0.641458334,0.246321691
0.779815745,0.221806396
0.691368011,0.227778496
0.65379112,0.174268793
0.764435406,0.211889979
0.72125715,0.235644124
0.678657319,0.200881086
0.850706885,0.207929231
0.825872742,0.172883139
0.676862552,0.16723687
0.613992531,0.25926444
0.751408192,0.184711602
0.629675516,0.205165169
0.814478759,0.238174053
0.655541542,0.184650263
0.687500702,0.234345318
0.763785749,0.150853644
0.574075065,0.192379981
